candidate,prefix,position,residual_norm,target_norm,relative_error,largest_error_feature
original384,4,30,5.775624479013728,67.45480817898599,0.08562213183808286,0
original384,4,31,7.802101908313148,85.41255669005338,0.09134607615863269,0
original384,4,32,4.733810783853838,58.266008383306165,0.08124481005652903,0
original384,4,33,2.409563529964393,57.247594764822345,0.042090214267744716,5
original384,4,34,6.9568080285021665,48.47714098162156,0.14350697849816682,2
original384,4,35,3.567526276243531,57.73755577263439,0.061788661270874505,1
original384,4,36,6.0268056906652925,213.4041126366826,0.028241281839426598,0
original384,4,37,14.761995159484217,230.62993492108754,0.06400728146818924,1
original384,4,38,3.042631696576516,107.01768241283392,0.028431111831026097,2
original384,4,39,3.3529660758706905,57.00176020593116,0.05882214976796114,6
original384,4,40,8.498635160220946,70.98052612836743,0.11973192682245362,0
original384,4,41,5.12182550813691,65.05073501306524,0.07873585912762103,0
original384,4,42,10.122910800135449,72.25920689494451,0.1400916400155463,2
original384,4,43,8.397347671732543,150.18599433520194,0.05591298781822759,1
original384,4,44,1.7984147355611002,52.59770600476946,0.0341918853913139,7
original384,4,45,5.762695200071505,34.8732898906189,0.1652466749809487,0
original384,4,46,5.6871465026465025,24.353060833004104,0.2335290229694284,0
original384,4,47,9.371661770010922,19.591424816225377,0.47835529360015855,0
original384,4,48,4.693415988134534,14.849873763994653,0.3160576354200599,0
original384,4,49,6.136072107412138,11.945875456229013,0.5136561259068348,0
original384,4,50,4.210316999229317,48.08895533848887,0.08755268168322036,0
original384,4,51,7.177928643636868,53.24947696917725,0.1347981060507264,0
original384,4,52,5.287609108632418,159.18283855659567,0.03321720580295136,0
original384,4,53,3.5704098704658014,48.075611498215736,0.07426655135937922,2
original384,4,54,9.994639700050808,77.39226877787821,0.12914261150214107,0
original384,4,55,4.720633931651325,32.17239823821742,0.14672931426180438,0
original384,4,56,6.317919739222384,72.95974368346201,0.08659459888774917,0
original384,4,57,13.585578071569058,196.74062666315245,0.06905324183413054,0
original384,4,58,4.296806008576075,96.7388859532829,0.04441653391223759,1
original384,4,59,13.655474121464065,75.17387020052537,0.18165187032459892,0
original384,4,60,5.570136531310435,45.516565099096624,0.12237602989556404,0
original384,4,61,6.328919379109528,37.09948247535509,0.17059319852544524,0
original384,4,62,11.338695312366303,105.13734189491582,0.10784650922313849,0
original384,4,63,3.2103237678943226,92.0177262355061,0.03488810144773586,2
original384,5,0,2.450188845809472,54.051809596192584,0.04533037587666748,0
original384,5,1,3.6995108891697,78.96786471021629,0.046848308520758115,3
original384,5,2,1.9031558831108186,87.20368686619457,0.02182425940351608,3
original384,5,3,1.5907902243401135,129.6534759521278,0.01226955322761639,3
original384,5,4,4.554296990217952,68.41093224085047,0.06657264915180366,0
original384,5,5,2.3309763154167817,241.92485017611196,0.009635125592595887,3
original384,5,6,3.7726802775104877,286.4407815784295,0.013170890879158913,0
original384,5,7,1.5664285934564028,35.81588924356539,0.04373557732446429,0
original384,5,8,9.061031365863746,61.59167989890456,0.1471145352868497,0
original384,5,9,5.241111804646583,68.0915448647747,0.07697155080054482,1
original384,5,10,5.325329317195307,53.05921137221074,0.1003657834233171,0
original384,5,11,3.604159779677232,37.58287139011482,0.09589899989986425,1
original384,5,12,8.721239222525318,82.51929192886593,0.1056872764982434,1
original384,5,13,5.751514490372083,41.018612432794505,0.1402171879849775,0
original384,5,14,3.0872451554025564,48.03448495938343,0.06427143245135326,1
original384,5,15,5.64572273340522,32.31410459200011,0.17471388437614055,1
original384,5,16,4.044993349229914,41.86708192080717,0.09661512490603331,2
original384,5,17,5.1099951149336365,65.33304498479144,0.07821455614265595,1
original384,5,18,4.680432026728033,55.61656146561865,0.08415536493785952,0
original384,5,19,5.5024369813357685,53.54215720898751,0.10276830946236393,0
original384,5,20,5.45781092825994,44.612704681308124,0.1223375934556745,2
original384,5,21,8.591833990749256,34.41610909647261,0.24964570999775956,0
original384,5,22,8.600875905485806,45.906719947053986,0.18735548772392216,0
original384,5,23,4.522438431875111,62.73973331930177,0.07208252558006635,0
original384,5,24,7.028182068248288,70.34925444700686,0.09990414430820334,0
